TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0009199"	"ribonucleoside triphosphate metabolic process"	-2.33732761944321	5.21267225164942	0.565041591660954	0.906021939849174	0.92074047	null	null	null	null	null	9205	True
"GO:0009144"	"purine nucleoside triphosphate metabolic process"	-2.32483743680972	5.17250076659415	0.515120310219022	0.906780793791386	0.92892055	null	null	null	null	null	9205	True
"GO:0009142"	"nucleoside triphosphate biosynthetic process"	-1.80397964709632	5.26870898924645	0.642861587438577	0.897660592447676	0.9490499	null	null	null	null	null	9205	True
"GO:0006754"	"ATP biosynthetic process"	-2.00691010860695	5.0753133284197	0.411832392890077	0.890687997749591	0.96583129	null	null	null	null	null	9205	True
"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	-1.67867637826921	5.20810798275312	0.55913428042145	0.89823269596617	0.97589141	null	null	null	null	null	9205	True
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	-1.76940377558921	5.12706266327416	0.463949005707065	0.899684875118222	0.97655252	null	null	null	null	null	9205	True
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	-1.78800560635891	5.12693947571875	0.463817424331273	0.899535055254518	0.984419	null	null	null	null	null	9205	True
"GO:0006260"	"DNA replication"	-2.19811204384112	5.6280965770315	1.47064002254612	0.942382457019041	0.65131909	-5.98621478294748	-0.698663730826839	-1.36384499491981	-3.19398010115509	-5.11733912031194	null	False
"GO:0010632"	"regulation of epithelial cell migration"	-1.39623951806618	3.96425963019685	0.0318877076228588	0.766951088883919	0.65463258	5.26458561378398	-4.00854967110958	5.9614202338386	-1.3746338849752	-1.0503360090629	null	False
"GO:1903707"	"negative regulation of hemopoiesis"	-2.3161436939472	3.55930801090701	0.0125487080492171	0.67599554224649	0.65878908	6.29820667724012	-3.20659279638191	5.92498322259864	-2.64127181511784	0.128018408447484	null	False
"GO:1903706"	"regulation of hemopoiesis"	-1.44436369893516	4.17710343243654	0.0520577474646606	0.72169389404999	0.71917873	null	null	null	null	null	1903707	True
"GO:0002683"	"negative regulation of immune system process"	-1.34348432820546	4.27574888447919	0.0653336157485178	0.71148199380049	0.77286304	null	null	null	null	null	1903707	True
"GO:0045619"	"regulation of lymphocyte differentiation"	-2.17676600341317	3.85721184231689	0.0249208200414502	0.698948483666768	0.87458384	null	null	null	null	null	1903707	True
"GO:0046637"	"regulation of alpha-beta T cell differentiation"	-2.13230511216042	3.33525725643453	0.00748975041679266	0.710942451089826	0.88027412	null	null	null	null	null	1903707	True
"GO:0045639"	"positive regulation of myeloid cell differentiation"	-1.46734180050228	3.62991903550354	0.0147648154309773	0.690273959117452	0.88289286	null	null	null	null	null	1903707	True
"GO:2000319"	"regulation of T-helper 17 cell differentiation"	-1.31304700787824	2.77305469336426	0.00204989932812818	0.711721401118368	0.88794292	null	null	null	null	null	1903707	True
"GO:1902106"	"negative regulation of leukocyte differentiation"	-1.9266586782556	3.54406804435028	0.0121158745762171	0.665345938627363	0.90472574	null	null	null	null	null	1903707	True
"GO:1903708"	"positive regulation of hemopoiesis"	-1.55873186080726	3.81083715114049	0.022396535226914	0.688162268267787	0.90491909	null	null	null	null	null	1903707	True
"GO:0050863"	"regulation of T cell activation"	-1.9266586782556	4.18092831999399	0.0525182822799327	0.749291160724135	0.91270237	null	null	null	null	null	1903707	True
"GO:0050867"	"positive regulation of cell activation"	-1.87244276641161	4.1293998361359	0.0466421350504841	0.736115165533597	0.92274336	null	null	null	null	null	1903707	True
"GO:0002696"	"positive regulation of leukocyte activation"	-1.77235044893538	4.11684010241266	0.045312470621428	0.709210222365305	0.92876974	null	null	null	null	null	1903707	True
"GO:0046636"	"negative regulation of alpha-beta T cell activation"	-1.99878298961463	3.16016829295851	0.00500355494788044	0.694838571284221	0.92878181	null	null	null	null	null	1903707	True
"GO:0045580"	"regulation of T cell differentiation"	-1.72916866361683	3.76529592969806	0.0201665771740178	0.699608899089416	0.93215425	null	null	null	null	null	1903707	True
"GO:0043370"	"regulation of CD4-positive, alpha-beta T cell differentiation"	-2.27334311489153	3.19228861256812	0.00538791107190448	0.714886118153666	0.93233819	null	null	null	null	null	1903707	True
"GO:1902105"	"regulation of leukocyte differentiation"	-1.6097568547944	4.05747591582625	0.0395228900865795	0.707539773286545	0.93677689	null	null	null	null	null	1903707	True
"GO:0046639"	"negative regulation of alpha-beta T cell differentiation"	-1.70385306985008	2.9566485792052	0.00313025167673628	0.65401056047724	0.94043623	null	null	null	null	null	1903707	True
"GO:0043372"	"positive regulation of CD4-positive, alpha-beta T cell differentiation"	-1.34519157178647	2.98452731334379	0.0033380117437763	0.673293130626127	0.94343748	null	null	null	null	null	1903707	True
"GO:0046635"	"positive regulation of alpha-beta T cell activation"	-1.67867637826921	3.33425264233423	0.00747243707787266	0.710362649400445	0.94838641	null	null	null	null	null	1903707	True
"GO:0045582"	"positive regulation of T cell differentiation"	-1.48355981114549	3.57170883180869	0.0129122881665371	0.654532981118365	0.94999116	null	null	null	null	null	1903707	True
"GO:2000514"	"regulation of CD4-positive, alpha-beta T cell activation"	-1.7151144089399	3.35964579267454	0.0079225838897927	0.766850628748205	0.95131511	null	null	null	null	null	1903707	True
"GO:0045581"	"negative regulation of T cell differentiation"	-1.36629515057309	3.21932250841934	0.00573417785030451	0.646967212767403	0.95727943	null	null	null	null	null	1903707	True
"GO:0051249"	"regulation of lymphocyte activation"	-1.5239046449048	4.31722734917642	0.0718815205280624	0.746340373276921	0.95774731	null	null	null	null	null	1903707	True
"GO:0045621"	"positive regulation of lymphocyte differentiation"	-1.62376924790878	3.63628725209851	0.0149829635013693	0.671406348398912	0.95815155	null	null	null	null	null	1903707	True
"GO:0045620"	"negative regulation of lymphocyte differentiation"	-1.47102096109524	3.27438879555038	0.00650981543392058	0.663096843303324	0.9628223	null	null	null	null	null	1903707	True
"GO:2000515"	"negative regulation of CD4-positive, alpha-beta T cell activation"	-1.4148143957503	3.04727486738418	0.00385741191137634	0.698021628925884	0.9644418	null	null	null	null	null	1903707	True
"GO:0046638"	"positive regulation of alpha-beta T cell differentiation"	-1.73032786699977	3.19200959265367	0.00538444840412048	0.665985931652735	0.96638441	null	null	null	null	null	1903707	True
"GO:0050870"	"positive regulation of T cell activation"	-1.9266586782556	3.91587450285769	0.0285254572045945	0.6939878213099	0.96672536	null	null	null	null	null	1903707	True
"GO:1903039"	"positive regulation of leukocyte cell-cell adhesion"	-1.98134725971297	3.95293766775098	0.0310670553580508	0.761714697983195	0.97018878	null	null	null	null	null	1903707	True
"GO:1902107"	"positive regulation of leukocyte differentiation"	-1.36126717714535	3.80895329915591	0.022299580528962	0.678471124966731	0.97617715	null	null	null	null	null	1903707	True
"GO:0051251"	"positive regulation of lymphocyte activation"	-1.31263624479078	4.06914988984878	0.0405997797674036	0.709816811884566	0.98872754	null	null	null	null	null	1903707	True
"GO:2001235"	"positive regulation of apoptotic signaling pathway"	-1.30625514339172	3.72090317081346	0.0182067072082736	0.782250162373527	0.66007806	6.63266290800288	-0.883533868169958	5.5375367857572	0.921103786339674	2.96199692529516	null	False
"GO:0007409"	"axonogenesis"	-2.0284136211144	4.61137275781763	0.141505381660957	0.783271134635981	0.66132035	-1.85951669328646	3.65845691703212	-3.51950417191628	0.0476765176753156	3.73304127250465	null	False
"GO:0031102"	"neuron projection regeneration"	-1.4148143957503	2.95424250943932	0.00311293833781628	0.794964458258924	0.7284431	null	null	null	null	null	7409	True
"GO:0042063"	"gliogenesis"	-1.46510484171582	4.06363354523078	0.0400873049353716	0.881904551193137	0.77176897	null	null	null	null	null	7409	True
"GO:0031100"	"animal organ regeneration"	-1.31722701414441	3.01367969729119	0.00357001048530432	0.924702756342875	0.79285153	null	null	null	null	null	7409	True
"GO:0006998"	"nuclear envelope organization"	-3.28483180536144	3.78010119146791	0.0208660360663858	0.888815526721432	0.66136066	-2.99147854630522	-6.18345179169582	-3.85879043555208	-4.75013355557785	1.72232446462988	null	False
"GO:0006999"	"nuclear pore organization"	-2.57868915627114	3.0948203803548	0.00430409605551238	0.892480905423225	0.81252536	null	null	null	null	null	6998	True
"GO:0048568"	"embryonic organ development"	-1.98134725971297	4.48250198861029	0.105171608603441	0.875866502666627	0.66449539	-1.40487953569079	6.27117873482702	-2.73631283120295	3.82375211867898	4.17588606130821	null	False
"GO:0048562"	"embryonic organ morphogenesis"	-1.46734180050228	4.30261228459909	0.0695026677604542	0.874815924834097	0.83794827	null	null	null	null	null	48568	True
"GO:0048704"	"embryonic skeletal system morphogenesis"	-1.44436369893516	3.87558210432789	0.0259977097222743	0.880606774288771	0.88237917	null	null	null	null	null	48568	True
"GO:0043583"	"ear development"	-1.6734086565125	4.12208475071087	0.0458630347990841	0.914341924148126	0.66583952	-2.37365878634423	6.1491070999209	-3.47016235318757	2.74752805214769	4.76550579440455	null	False
"GO:0001654"	"eye development"	-1.31890219396387	4.41274606308084	0.0895653649009519	0.877815308196009	0.89723327	null	null	null	null	null	43583	True
"GO:2000179"	"positive regulation of neural precursor cell proliferation"	-1.52969403749506	3.32776748990273	0.00736163170878465	0.804397415558196	0.66851426	6.74282900254848	-2.5609535396713	6.51875872119765	1.04921956600376	0.295507377295982	null	False
"GO:0051480"	"regulation of cytosolic calcium ion concentration"	-1.34057856916268	3.26007138798507	0.00629859269909656	0.86388547282314	0.66935168	2.48255910719268	-5.04246332782757	3.343318943416	-6.01645516040925	0.224941721975064	null	False
"GO:0010975"	"regulation of neuron projection development"	-3.38518290393113	4.22592925967826	0.0582524601302372	0.76649576510416	0.6741871	4.03508802557036	-2.42885439354812	4.59604949667493	-2.48853335464039	3.73556561736046	null	False
"GO:1900027"	"regulation of ruffle assembly"	-1.39740248944761	2.9670797341445	0.00320643036798428	0.798583274429672	0.7816804	null	null	null	null	null	10975	True
"GO:0010976"	"positive regulation of neuron projection development"	-1.99122746456847	3.62592949271629	0.0146297713874013	0.736759934083698	0.85457095	null	null	null	null	null	10975	True
"GO:0010977"	"negative regulation of neuron projection development"	-1.67202355997993	3.62869538271402	0.0147232634175693	0.718667280297602	0.85490551	null	null	null	null	null	10975	True
"GO:0031345"	"negative regulation of cell projection organization"	-1.30439576644016	3.86027809975224	0.0250974160984342	0.711357417073111	0.86188662	null	null	null	null	null	10975	True
"GO:0050770"	"regulation of axonogenesis"	-2.44837131929121	3.7249309141924	0.0183763779296896	0.749061207533295	0.86671105	null	null	null	null	null	10975	True
"GO:0120034"	"positive regulation of plasma membrane bounded cell projection assembly"	-1.31883857156813	3.64008373137312	0.0151145448771613	0.734699708980209	0.87904449	null	null	null	null	null	10975	True
"GO:0031346"	"positive regulation of cell projection organization"	-2.41069953418799	4.09447112864164	0.0430374978873398	0.722025577976209	0.892469	null	null	null	null	null	10975	True
"GO:0009141"	"nucleoside triphosphate metabolic process"	-2.31707029118031	5.33779458685037	0.753708508539995	0.911777581361852	0.67514466	-6.72838846261634	-0.24689110013208	0.214238455777965	-2.65902420809441	-5.60687360906351	null	False
"GO:0050856"	"regulation of T cell receptor signaling pathway"	-2.09214339320044	3.25115134317535	0.00617047399108855	0.777079042485459	0.67519936	7.02928641799842	0.0228432593821525	4.7777439265519	1.01181049075714	4.47838659658593	null	False
"GO:0050858"	"negative regulation of antigen receptor-mediated signaling pathway"	-1.37836976457154	2.98181860717066	0.00331723573707229	0.72342670225669	0.92215646	null	null	null	null	null	50856	True
"GO:0010959"	"regulation of metal ion transport"	-1.4495892081855	4.34888872307144	0.0773179089489429	0.837355666380083	0.67601866	4.75706397281076	-4.22439236237139	5.93894496026283	-0.719019717559182	-1.40823310343316	null	False
"GO:0010769"	"regulation of cell morphogenesis involved in differentiation"	-2.92797668595521	3.57414706415072	0.0129850041900012	0.839079555845513	0.67776364	6.58246084495719	-3.66912042210663	5.54686122563778	-3.79287317540293	-0.637761396344589	null	False
"GO:0042795"	"snRNA transcription by RNA polymerase II"	-1.37750450240638	3.07736790528416	0.00413442533409637	0.949405510841091	0.67823964	-6.10155701705634	-2.37572106709488	-1.77955160682901	-4.69732227436959	-4.15242212952288	null	False
"GO:0009301"	"snRNA transcription"	-1.34519157178647	3.18554215485437	0.00530480704508847	0.949505458767767	0.87239609	null	null	null	null	null	42795	True
"GO:0007091"	"metaphase/anaphase transition of mitotic cell cycle"	-9.32148162095989	2.94200805302231	0.00302637164321627	0.647302076398069	0.67992581	2.32156515827765	-3.39158096099558	2.76235759488272	-3.53888233783978	4.75501616752718	null	False
"GO:2001252"	"positive regulation of chromosome organization"	-2.06119892514031	3.77851301173892	0.0207898573751378	0.719914984492247	0.72431793	null	null	null	null	null	7091	True
"GO:0044784"	"metaphase/anaphase transition of cell cycle"	-9.09799710864927	2.94398887507377	0.00304022231435227	0.651153192371253	0.73549368	null	null	null	null	null	7091	True
"GO:1902905"	"positive regulation of supramolecular fiber organization"	-1.6006106874387	4.03977092693158	0.0379439135770754	0.725516496581585	0.7602827	null	null	null	null	null	7091	True
"GO:0000086"	"G2/M transition of mitotic cell cycle"	-7.1331221856625	3.3933996952931	0.00856317742983276	0.87930461912159	0.77784942	null	null	null	null	null	7091	True
"GO:0032204"	"regulation of telomere maintenance"	-1.99608533342894	3.73231332747124	0.0186914806980337	0.752022915802117	0.80160466	null	null	null	null	null	7091	True
"GO:0044839"	"cell cycle G2/M phase transition"	-6.99139982823808	3.41896383070362	0.00908257759743281	0.886358289278206	0.8195733	null	null	null	null	null	7091	True
"GO:0051495"	"positive regulation of cytoskeleton organization"	-1.34766088077908	4.08774593478473	0.0423761283405958	0.715851477976494	0.84038746	null	null	null	null	null	7091	True
"GO:0044843"	"cell cycle G1/S phase transition"	-4.84466396253494	3.84744926249917	0.0243667931960102	0.879941752138661	0.8681978	null	null	null	null	null	7091	True
"GO:0000082"	"G1/S transition of mitotic cell cycle"	-3.98053890443829	3.83954089296897	0.0239270343874421	0.872230314462411	0.91868404	null	null	null	null	null	7091	True
"GO:1901879"	"regulation of protein depolymerization"	-1.48355981114549	4.29576496122977	0.0684153900762781	0.768937412680938	0.68210786	4.16920021078803	-2.4650219457808	4.68471704199202	-2.56616401928889	3.51878139987627	null	False
"GO:0060343"	"trabecula formation"	-1.54934387748541	2.93094903116752	0.00295019295196826	0.922480819859779	0.68234878	-2.411676988109	5.99068713522622	-3.1956201804075	2.6193564449404	5.09560567844783	null	False
"GO:0033500"	"carbohydrate homeostasis"	-1.40238161202499	4.22819496996335	0.0585571748952292	0.851940600823675	0.68517143	3.02808068323935	-4.12007921787849	3.98625958258166	-5.06415700181012	0.741092997232662	null	False
"GO:0061640"	"cytoskeleton-dependent cytokinesis"	-6.0893755951108	4.17181418105115	0.0514275419279726	0.879073630897798	0.68568153	0.172897620864416	-7.23921376153925	0.321944722670567	-4.83733459875701	5.91499073862361	null	False
"GO:0032506"	"cytokinetic process"	-3.4848841846506	4.6258369923234	0.146297713874013	0.870953389982065	0.85296524	null	null	null	null	null	61640	True
"GO:0061620"	"glycolytic process through glucose-6-phosphate"	-2.09812594668511	2.81888541459401	0.0022784354018722	0.924807099363651	0.68599125	-6.8012808412632	0.497795054947813	0.0988951475984985	-1.48099776645043	-5.94614199834742	null	False
"GO:0048732"	"gland development"	-1.9266586782556	4.31674592767093	0.0718018791690304	0.912886389516398	0.68701262	-2.36146296345461	6.23279864406277	-3.59003492201782	2.80888733583865	4.60035113006824	null	False
"GO:0038127"	"ERBB signaling pathway"	-1.47154169653615	3.51201696949613	0.011253670298001	0.830907839065709	0.68820556	5.43370917630737	2.41498334619754	4.59420883173719	3.53703354258397	-0.231268897684831	null	False
"GO:0003015"	"heart process"	-1.66651389264702	3.74241088058049	0.0191312395066017	0.909482958619644	0.69156331	0.140229042728347	6.45067118063453	-1.08378168093871	5.25309643801228	3.75833978018181	null	False
"GO:0043116"	"negative regulation of vascular permeability"	-1.61344061197085	2.74663419893758	0.00192870595568817	0.807315686005278	0.70730635	null	null	null	null	null	3015	True
"GO:0008217"	"regulation of blood pressure"	-1.37829013406869	4.01770097122412	0.0360636849703632	0.775656860900937	0.83292171	null	null	null	null	null	3015	True
"GO:0007019"	"microtubule depolymerization"	-2.44127859277545	3.0484418035504	0.00386779991472834	0.874418206642591	0.69285065	-2.62287789780636	-6.14528678738415	-3.49093838741623	-4.63718149348516	2.85726116165355	null	False
"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	-2.0608737370054	3.45408227073109	0.00984782717769687	0.77267955564972	0.69301661	6.88997100402061	-0.168483835802373	5.00012743834129	0.801416321577094	4.19708886122709	null	False
"GO:0071103"	"DNA conformation change"	-6.45842075605342	5.40307073753213	0.875951069318558	0.85165122124752	0.69396489	-3.08668190823018	-5.60086390919874	-3.31929724222339	-5.04592313071024	2.06656008525875	null	False
"GO:0006338"	"chromatin remodeling"	-4.01682492796219	5.10645948501555	0.442452764103991	0.854937804651124	0.75432562	null	null	null	null	null	71103	True
"GO:0032392"	"DNA geometric change"	-2.19075962602031	5.26965768492311	0.644267430558881	0.855010578931511	0.78330214	null	null	null	null	null	71103	True
"GO:0006325"	"chromatin organization"	-2.06836768374588	5.33417619655922	0.74745493052209	0.853404640435709	0.79538113	null	null	null	null	null	71103	True
"GO:0031497"	"chromatin assembly"	-1.9157623893089	4.63121032373408	0.148119077128397	0.86173270552979	0.81431928	null	null	null	null	null	71103	True
"GO:0006735"	"NADH regeneration"	-2.17676600341317	2.79588001734408	0.00216070469721619	0.991726081846777	0.69438251	-5.53488541276924	4.89224226418223	-1.04497927769556	3.99597272883914	-5.17867115516959	null	False
"GO:0002551"	"mast cell chemotaxis"	-1.95036676544977	2.00432137378264	0.000346266778400031	0.89802152274455	0.69570888	3.95295687813896	5.07496031145311	0.508832999745707	5.47389725012748	-2.51505324737307	null	False
"GO:0048588"	"developmental cell growth"	-1.31263624479078	3.82393045512556	0.023082143448146	0.917222819857622	0.69601411	-2.56033957606274	6.26965601391012	-3.41725084919711	2.45535277079008	5.00199615623848	null	False
"GO:0048675"	"axon extension"	-1.31263624479078	3.43104194533589	0.00933881501344883	0.813658273625186	0.90244334	null	null	null	null	null	48588	True
